id,artifact_id,event_type,event_data,created_at,step_id,entity_id,entity_type
06885084-c8f7-4a3c-92e6-7c05484691fd,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""message"": ""Lote procesado: 6/6 fuentes válidas encontradas.""}",2026-01-16 02:14:24.45885+00,ESP-04,3c9b58de-d1c2-4d25-ad90-72afa5e6d360,curation
06af2e57-3794-4f9a-ae3c-a159a8081584,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""message"": ""Lote procesado: 6/6 fuentes válidas encontradas.""}",2026-01-16 02:06:04.414072+00,ESP-04,3c9b58de-d1c2-4d25-ad90-72afa5e6d360,curation
06b7b6c3-cb05-47f7-831e-33162ba7b769,28f70651-b644-4325-b838-c925d752e278,DECISION,"{""message"": ""Bulk action: 83 fuente(s) con URL fallida marcada(s) como NO APTA."", ""entry_type"": ""DECISION""}",2026-01-02 23:05:35.818858+00,ESP-04,28ab309c-6ffb-469c-8df0-f02152c18123,curation
06c7275b-a000-48f2-9849-c5e8b6baaa6a,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""message"": ""Lote procesado: 6/6 fuentes válidas encontradas.""}",2026-01-16 02:13:17.884099+00,ESP-04,3c9b58de-d1c2-4d25-ad90-72afa5e6d360,curation
06ea6ec1-b804-4ddc-8de5-5e7f468fbd02,0ecd1b54-ad27-456b-8518-ddb826f20fcc,NOTE,"{""message"": ""Generacion completada: 161 fuentes. URLs: 0 OK, 0 fallidas. Auto-clasificadas: 0."", ""entry_type"": ""NOTE""}",2026-01-03 15:28:32.626704+00,ESP-04,93344ea3-4e37-4ab8-b9fe-8ccc4d917299,curation
06ec211e-976a-4339-9c21-857aa5238315,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""gaps"": [{""lesson"": ""Lección 1.1: Definiendo el Liderazgo Transformacional y sus Cuatro Pilares"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.1: Definiendo el Liderazgo Transformacional y sus Cuatro Pilares"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 1.1: Definiendo el Liderazgo Transformacional y sus Cuatro Pilares"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.1: Definiendo el Liderazgo Transformacional y sus Cuatro Pilares"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_THEORETICAL""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_SOURCES"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_THEORETICAL""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_SOURCES"", ""component"": ""READING""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DI...",2026-01-16 03:15:11.775787+00,ESP-04,163f16e5-e191-4047-98d3-f401078fe15c,curation
070f1651-edcb-4874-a22d-845f136cc700,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 4/4 fuentes válidas encontradas.""}",2026-01-13 23:57:40.056142+00,ESP-04,88160038-5a8d-4781-a2c1-62f3e07cf738,curation
070fae19-58e8-46c4-8094-c639e85f560d,f15f816c-d589-4889-a24c-deaafce49209,NOTE,"{""message"": ""Proceso de fondo finalizado exitosamente."", ""entry_type"": ""BG_PROCESS""}",2026-01-16 02:37:13.092764+00,ESP-04,7249ff07-2fd1-4d72-8079-38b3f48cf782,curation
074eb4c4-574b-4135-9ad4-69e41b0a8504,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 1/6 fuentes válidas encontradas.""}",2026-01-12 16:30:54.931158+00,ESP-04,89633487-9d14-4739-909e-32b77bc1adb9,curation
07773789-da65-49d9-8498-1dcf310cec3b,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""message"": ""Lote procesado: 2/2 fuentes válidas encontradas.""}",2026-01-16 02:18:46.33871+00,ESP-04,3c9b58de-d1c2-4d25-ad90-72afa5e6d360,curation
0790a29a-bb93-47b9-ab6a-1abcf8b22e76,2dd66901-d851-4066-8b7e-243dbbf3a578,GENERATION,"{""message"": ""Error generando \""Lección 4.1: Auditoría de Reuniones Actuales: Identificando Candidatas para la Asincronía\"": Error API: 500"", ""lesson_id"": ""rj0ojpfaq"", ""entry_type"": ""GENERATION""}",2026-01-16 22:25:09.534174+00,ESP-05,,
0795edb7-7b76-4cb7-83fc-63af8782b4c8,6e027110-9193-494e-b38b-f3e22583f018,GENERATION,"{""message"": ""Lección \""Lección 3.3: Técnicas de Investigación Profunda de Audiencias Usando la IA\"" generada con 4 componentes"", ""lesson_id"": ""fcuc4mq2w"", ""entry_type"": ""GENERATION""}",2025-12-30 22:40:35.246401+00,ESP-05,,
07ac0236-86d4-4586-882e-607c73ff10ea,5dd46e1a-3216-4dc8-a851-8ea242c5e263,INFO,"{""message"": ""Iniciando proceso Background (Admin: true)."", ""components_count"": 90}",2026-01-14 23:16:00.699597+00,ESP-04,bb7d873c-5cd9-4e1c-bc37-f60a611e0c62,curation
07b6d34d-46ab-49f2-bdc5-109afd8646d2,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 3/3 fuentes válidas encontradas.""}",2026-01-12 20:44:43.63864+00,ESP-04,359ee353-c3cf-498f-a2d3-fe7348923de8,curation
