id,artifact_id,event_type,event_data,created_at,step_id,entity_id,entity_type
083f24cd-eaee-4f20-9dec-a007b5ca5d46,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""gaps"": [{""lesson"": ""Lección 1.1: Definiendo el Liderazgo Transformacional y sus Cuatro Pilares"", ""reason"": ""ALL_NO_APTA"", ""component"": ""VIDEO_THEORETICAL""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""ALL_NO_APTA"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""ALL_NO_APTA"", ""component"": ""READING""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.2: Diferenciación de Estilos: Liderazgo Transformacional vs. Liderazgo Adaptativo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_SOURCES"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.3: El Impacto de la Digitalización y la IA en las Expectativas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_THEORETICAL""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""ALL_NO_APTA"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 1.4: Autodiagnóstico del Estilo de Liderazgo Personal"", ""reason"": ""NO_COVERAGE"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.1: Aplicación de la Escucha Activa para la Detección de Necesidades"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.2: Uso de Marcos de Feedback Constructivo para el Desarrollo del Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 2.3: Implementación de Estrategias de Mediación en Conflictos Interpersonales"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_SOURCES"", ""component"": ""READING""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 2.4: Desarrollo de Mensajes Inspiradores para la Motivación del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.5: Planificación de Reuniones Colaborativas y Toma de Decisiones Inclusiva"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.1: Identificación de los Componentes Clave de la Seguridad Psicológica"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.2: Implementación de Prácticas para Fomentar la Confianza y la Vulnerabilidad"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 3.3: Diseño de Procesos de Ideación para Fomentar la Creatividad"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 3.4: Aplicación de un Enfoque de 'Fracaso Inteligente' para el Aprendizaje Continuo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.1: Identificación de KPIs para la Productividad y el Bienestar del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.2: Análisis de la Tasa de Rotación y Retención de Talento"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.3: Uso de Encuestas de Pulso para Medir el Clima Organizacional"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.4: Correlación entre Acciones de Liderazgo y Resultados del Equipo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""DIALOGUE""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""READING""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""QUIZ""}, {""lesson"": ""Lección 5.1: Autoevaluación de Competencias y Brechas de Liderazgo"", ""reason"": ""NO_COVERAGE"", ""component"": ""EXERCISE""}, {""les...",2026-01-16 03:51:45.911229+00,ESP-04,163f16e5-e191-4047-98d3-f401078fe15c,curation
08401bb5-c35b-4769-874f-15e0a28f86ce,0ecd1b54-ad27-456b-8518-ddb826f20fcc,PIPELINE_RESET,"{""from_step"": 4, ""deleted_steps"": [""Curaduría""]}",2026-01-03 17:54:25.164141+00,,,
0875bcc9-1d16-49f4-b631-dffa098ddeae,4c285951-852c-4cf7-8e34-6090118230dd,PIPELINE_RESET,"{""from_step"": 4, ""deleted_steps"": [""Curaduría""]}",2026-01-12 15:51:30.404271+00,,,
08bd2a9b-2581-44d8-8451-283f964c23d6,28f70651-b644-4325-b838-c925d752e278,NOTE,"{""message"": ""Generacion completada: 105 fuentes. URLs: 0 OK, 0 fallidas. Auto-clasificadas: 0."", ""entry_type"": ""NOTE""}",2026-01-02 20:15:28.704846+00,ESP-04,f149966d-670a-468f-8b28-73da9610e73c,curation
08bfd339-cff1-469a-935e-81d631dac09c,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 4/4 fuentes válidas encontradas.""}",2026-01-14 00:10:33.604259+00,ESP-04,3c18304c-8207-4a81-99c9-ee4f4a58a06d,curation
08f1cd36-9538-44a5-8fb5-23d4a6121933,9dae2760-d0c8-41e1-9078-06fbe3b3314a,INFO,"{""message"": ""Iniciando proceso Background (Admin: true)."", ""components_count"": 78}",2026-01-16 23:14:47.147486+00,ESP-04,a67a2719-7964-4719-9145-bd2625efa331,curation
08fa7b5f-64bd-4231-b2dc-117bbfebcb8b,5dd46e1a-3216-4dc8-a851-8ea242c5e263,INFO,"{""message"": ""Lote procesado: 6/6 fuentes válidas encontradas.""}",2026-01-14 22:21:03.70467+00,ESP-04,2117f7ee-8402-420f-a214-570d58aa8404,curation
0936e21d-f967-465c-a11a-ef11d8c62bd0,28f70651-b644-4325-b838-c925d752e278,NOTE,"{""message"": ""[Búsqueda web (tavily)] Generación completada: 237 fuentes. URLs: 208 OK, 29 fallidas. Auto-clasificadas: 29."", ""entry_type"": ""NOTE""}",2026-01-03 23:44:55.049922+00,ESP-04,aed193f7-cf5a-40b0-abe2-c415c515ad16,curation
098fa3c4-23e9-438d-bde8-f37438a140fb,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 1/4 fuentes válidas encontradas.""}",2026-01-12 16:40:39.152679+00,ESP-04,3880afcd-66e2-4d65-965c-a157a55ac339,curation
099144d6-dd18-42e4-ac6f-cd409dcb39a2,28f70651-b644-4325-b838-c925d752e278,NOTE,"{""message"": ""Generacion completada: 0 fuentes. URLs: 0 OK, 0 fallidas. Auto-clasificadas: 0."", ""entry_type"": ""NOTE""}",2026-01-03 14:39:12.730074+00,ESP-04,9dde0488-5504-46a6-a970-dfcbff2976c1,curation
09ddec56-4c22-460c-befb-52381c9167b5,2dd66901-d851-4066-8b7e-243dbbf3a578,GENERATION,"{""message"": ""Error generando \""Lección 3.1: Selección del Stack Tecnológico: Herramientas Esenciales para la Colaboración Asíncrona\"": Error API: 500"", ""lesson_id"": ""4lymdv4b9"", ""entry_type"": ""GENERATION""}",2026-01-16 22:25:06.214397+00,ESP-05,,
09e7284e-bf94-43d4-bcd8-a7593b433169,5dd46e1a-3216-4dc8-a851-8ea242c5e263,INFO,"{""message"": ""Lote procesado: 5/5 fuentes válidas encontradas.""}",2026-01-14 22:18:02.474222+00,ESP-04,2117f7ee-8402-420f-a214-570d58aa8404,curation
0a1209c5-26d5-4f09-b925-dc6a125c5482,5dd46e1a-3216-4dc8-a851-8ea242c5e263,INFO,"{""message"": ""Lote procesado: 2/2 fuentes válidas encontradas.""}",2026-01-14 23:33:58.883109+00,ESP-04,c4d8cb2c-ccbe-446e-a15a-3d796a2ca165,curation
0a129d39-8490-4be1-b53b-29c96780e214,9d29e510-f9c2-4e0e-9eeb-0a81fa5c2e42,CREATED,"{""message"": ""Artefacto creado""}",2026-01-14 00:27:26.626186+00,,,
0a3a764c-304e-43ff-960b-77fcd1c320cc,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Iniciando proceso Background (Admin: true)."", ""components_count"": 87}",2026-01-14 00:03:44.780755+00,ESP-04,88160038-5a8d-4781-a2c1-62f3e07cf738,curation
0a41d3c0-e461-4baa-92e3-ed9dec1481fc,9dae2760-d0c8-41e1-9078-06fbe3b3314a,GENERATION_STARTED,"{""promptVersion"": ""default""}",2026-01-16 22:21:37.363922+00,ESP-04,,
0a43adb7-63d5-4ea4-9c73-fb9868b1e481,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 6/6 fuentes válidas encontradas.""}",2026-01-14 00:05:37.22028+00,ESP-04,3c18304c-8207-4a81-99c9-ee4f4a58a06d,curation
0a441d91-ea02-497d-851b-7b005b727dd5,5dd46e1a-3216-4dc8-a851-8ea242c5e263,WARNING,"{""message"": ""13 componentes sin fuentes después de recuperación."", ""uncovered"": [{""lesson"": ""Lección 2.4: Creación del Mensaje Central y Llamado a la Acción (CTA) Físico"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.4: Creación del Mensaje Central y Llamado a la Acción (CTA) Físico"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 2.5: Diseño de Materiales de Prospección: de Tarjetas a Objetos Interactivos"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 2.5: Diseño de Materiales de Prospección: de Tarjetas a Objetos Interactivos"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 3.1: Marketing Ambiental: Integrando tu Mensaje en el Entorno Urbano"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 3.1: Marketing Ambiental: Integrando tu Mensaje en el Entorno Urbano"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 3.2: Creando Experiencias Inolvidables: Introducción al Marketing Experiencial"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 3.2: Creando Experiencias Inolvidables: Introducción al Marketing Experiencial"", ""component"": ""EXERCISE""}, {""lesson"": ""Lección 3.3: Logística de la Ejecución: Permisos, Tiempos y Consideraciones Legales"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.1: Definiendo el Éxito: Establecimiento de KPIs para Campañas Offline"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.4: Análisis Cualitativo: Recopilando Feedback y Testimonios Directos"", ""component"": ""VIDEO_DEMO""}, {""lesson"": ""Lección 4.5: Iteración y Escalado: Optimizando y Replicando Estrategias Exitosas"", ""component"": ""VIDEO_GUIDE""}, {""lesson"": ""Lección 4.5: Iteración y Escalado: Optimizando y Replicando Estrategias Exitosas"", ""component"": ""EXERCISE""}]}",2026-01-15 00:15:04.669932+00,ESP-04,97d46e57-01a1-4b8f-ba2b-a7cd41ca1d40,curation
0a706b40-3267-4c59-9b2a-7afac52739ae,6e027110-9193-494e-b38b-f3e22583f018,SCRIPT_GENERATED,"{""message"": ""Script generado para T4-M4-V11"", ""video_id"": ""video-fcuc4mq2w"", ""entry_type"": ""SCRIPT_GENERATED""}",2025-12-31 14:53:16.654972+00,ESP-06,,
0a7e3a52-ee9d-4f0f-84e9-a82929911ca1,f15f816c-d589-4889-a24c-deaafce49209,NOTE,"{""message"": ""Validación completada: 35 aptas (23 reemplazos), 73 no aptas de 85 evaluadas."", ""entry_type"": ""CONTENT_VALIDATION""}",2026-01-16 05:03:53.90358+00,ESP-04,163f16e5-e191-4047-98d3-f401078fe15c,curation
0abb597b-c7f0-420a-a1f2-c973e60c1657,9dae2760-d0c8-41e1-9078-06fbe3b3314a,PIPELINE_RESET,"{""from_step"": 4, ""deleted_steps"": [""Curaduría""]}",2026-01-16 17:47:07.882589+00,,,
0b109c24-9e06-4c5f-9397-8ece2355b948,89eb8cdd-cf77-4ccb-ad23-f62490f5e270,IMPORTED,"{""moduleCount"": 1}",2025-12-30 16:42:21.753511+00,ESP-02,,
0b231f95-7d31-4432-9d85-4e282d71ccac,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 2/7 fuentes válidas encontradas.""}",2026-01-12 16:27:50.170459+00,ESP-04,89633487-9d14-4739-909e-32b77bc1adb9,curation
0b3f0692-6ae6-4d3b-b66d-9ef663192dae,02e19b54-9d43-4e12-9ef7-99324251b752,ERROR,"{""error"": ""Error: API error: 504""}",2026-01-16 23:05:32.903746+00,ESP-02,,
0b7693b2-fcf9-4d35-935a-0d5766782e70,5dd46e1a-3216-4dc8-a851-8ea242c5e263,PIPELINE_RESET,"{""from_step"": 3, ""deleted_steps"": [""Plan Instruccional""]}",2026-01-14 18:34:48.292062+00,,,
0b880c5a-c2e7-4704-bb02-2e36be53cd81,9dae2760-d0c8-41e1-9078-06fbe3b3314a,GENERATION_STARTED,"{""promptVersion"": ""default""}",2026-01-16 18:18:39.344366+00,ESP-04,,
0b913021-d4b6-4f97-bb32-be7e7d5b4274,5dd46e1a-3216-4dc8-a851-8ea242c5e263,GENERATION_STARTED,"{""model"": ""gemini-2.5-pro"", ""route"": ""B_NO_SOURCE"", ""objetivosCount"": 4}",2026-01-14 17:55:32.763928+00,ESP-02,,
0be414e7-11fe-4483-9ad8-deb9b9f170a1,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 2/2 fuentes válidas encontradas.""}",2026-01-12 20:49:42.936917+00,ESP-04,359ee353-c3cf-498f-a2d3-fe7348923de8,curation
0c67a3c0-57d0-4f15-a9db-343ba410f48a,5dd46e1a-3216-4dc8-a851-8ea242c5e263,INFO,"{""message"": ""Lote procesado: 4/4 fuentes válidas encontradas.""}",2026-01-14 22:20:08.278257+00,ESP-04,2117f7ee-8402-420f-a214-570d58aa8404,curation
0c96fd57-75ff-4abb-b1a8-cb90c3ce79ca,2dd66901-d851-4066-8b7e-243dbbf3a578,GENERATION,"{""message"": ""Error generando \""Lección 1.3: Superando los Desafíos Comunes de la Colaboración Asíncrona\"": Error API: 500"", ""lesson_id"": ""3uo9y3nnh"", ""entry_type"": ""GENERATION""}",2026-01-16 22:24:26.480691+00,ESP-05,,
0cb06534-1307-465d-b76a-dcc58e8a8065,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 5/5 fuentes válidas encontradas.""}",2026-01-13 23:58:04.637914+00,ESP-04,88160038-5a8d-4781-a2c1-62f3e07cf738,curation
0d089cb2-fad7-467a-90e7-5e11e7217f9e,4c285951-852c-4cf7-8e34-6090118230dd,INFO,"{""message"": ""Lote procesado: 4/4 fuentes válidas encontradas.""}",2026-01-14 00:01:44.078006+00,ESP-04,88160038-5a8d-4781-a2c1-62f3e07cf738,curation
0d497ea1-e752-4f7a-af93-f6ef30bb6716,6e027110-9193-494e-b38b-f3e22583f018,ARCHITECT_APPROVED,"{""approvals"": {""notes"": """", ""reviewed_at"": ""2025-12-30T19:01:24.617Z"", ""reviewed_by"": ""architect-user"", ""architect_status"": ""APPROVED""}, ""blockersCount"": 0}",2025-12-30 19:01:24.922005+00,ESP-03,,
0d4c91fa-9d1b-400c-952b-db91dca0e40e,f15f816c-d589-4889-a24c-deaafce49209,INFO,"{""message"": ""Lote procesado: 0/6 fuentes válidas encontradas.""}",2026-01-16 06:20:17.016607+00,ESP-04,5bc7c2e4-b8da-4359-bb5d-ae40190db733,curation
0d716145-2e91-4a13-9c6f-920a25439f60,6e027110-9193-494e-b38b-f3e22583f018,PROD_TASK_STARTED,"{""message"": ""Tarea GO-Op-09 iniciada para video-54lmmxr9k"", ""task_id"": ""2cae395e-32a4-49cd-a1ca-7441185e2d73"", ""timestamp"": ""2026-01-03T19:30:16.518Z""}",2026-01-03 19:30:16.69818+00,PRODUCTION,,